Tên quán,Link,Nội dung Review
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Mình vừa tới đây uống nước cùng bạn bè. Với mức giá tầm 80.000 - 90.000 VND/ly, tổng hóa đơn mình tính trên 300.000 VND, quán có nhà xe riêng &amp;amp; chủ trương không thu tiền giữ xe. Thế nhưng nhân viên giữ xe (cô tóc ngắn tầm ngoài 50 tuổi) tự ý thu thêm 30.000 phí giữ xe hơi (mình để xe trên lề đường không ảnh hưởng tới ai, không phải trong nhà xe của quán). Số tiền nhỏ nhưng mình không thích kiểu móc túi lắc nhắc như vậy, chẳng lẽ quán không trả tiền giữ xe cho nhân viên để họ ""xin đểu"" như vậy?"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Lâu rồi mình không thích lang thang cà phê, và cũng không thấy quán cà phê nào làm mình thích để đủ động lực đi  Hôm nay được đi quán này không phải vì thích mà được rủ, không gian quán cũng được, nước uống lên hơi chậm mà bình thường thôi không ngon. Ngồi mà nói chuyện ồn ào là bị nhắc nhở, chắc do nhóm mình đi đông quá."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Thấy trên Facebook và Google map quảng cáo cho điểm cao quá. Không gian và view cũng đẹp. Nên tôi đã quyết định tới thử. Nhưng khi tới quán. Thật sự làm tôi rất thất vọng. Quán quá hẹp, nhỏ. Outlet service thì chả có gì đặc sắc. Chỉ được cái hồ cá Koi ngay phía trước cửa vào quán. Giá tiền nước lại mắc, phục vụ cực chậm. Cách trang trí ly nước nhìn k hấp dẫn tí nào. Mong chủ quán training lại bartenders."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Coi hình ảnh trên facebook thấy đẹp, nên mình ghé quán thử. Không gian hẹp, không đẹp như trong hình, nước thì siêu mắc và không ngon, so với giá đó không đáng tẹo nào, order gần 20’ sau mới có nước. View chỉ được cái phía ngoài hồ cá koi, nước đã mắc mà giữ xe lại tốn tiền. Hy vọng shop cải thiện lại."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"không đẹp như tưởng tượng, nhân viên tệ. Không như hình ảnh trên mạng, thất vọng toàn tập. Cần cải thiện nhiều, chứ chất lượng nước tệ quá."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Ưu điểm: k gian đẹp, bắt kịp trend bảo vệ môi trường, cá Koi khá to, có đầu tư. Khuyết điểm: Sinh tố cam nha đam k ngon, nhạt vị (85k/ly). Giá các loại thức uống khá cao, trên 79k/ly. Theo trend nhưng lại theo k đúng thời điểm (ý kiến cá nhân). Uống sinh tố nhưg k cho ống hút, bắt dùng muỗng múc chừng nào mới xong, quán sang trọng đẹp đẽ lại bắt khách phải cầm cái ly sinh tố uống như lề đường? Hỏi ra thì nói bên e đã ngừng sd ống hút. Bảo vệ môi trường thì tốt, nhưng có thể thay ống hút nhựa bằng giấy mà. Đâu phải thức uống nào cũng cầm lên uống ừng ực, tùy món chứ."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Bọn mình đang kiếm chỗ để học bài với nhau và tình cờ phát hiện ra quán này. Về không gian thì phải nói khá là dễ thương, rất Tây và nội thất bằng gỗ tạo cảm giác rất ấm cúng, chưa gì đã cảm thấy không khí Noel ùa về rồi. Tuy nhiên khi quán đông lên thì có thể sẽ hơi ồn đấy. Menu ở đây rất đa dạng từ thức uống tới món ăn nhưng cái chính ở quán vẫn là thức uống. Thức uống ở đây giá có vẻ hơi chát song chất lượng có thể coi là phù hợp với giá tiền. Nhưng điểm trừ là về phần thức ăn, tuy rất đa dạng, decor rất bắt mắt, giá rất chát nhưng bạn sẽ hơi hụt hẫn khi ăn đấy. Well mình ko thể ý kiến nhiều được vì đây chỉ là 1 quán nước :)) mình có thể recommend cho bạn các món toast ở đây khá ngon đấy và đừng thử các món pasta :< Do không gian đẹp nên có thể bọn mình sẽ trở lại đây vào dịp Noel."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Nhóm mình ban đêm, quán 20h đóng lầu trên, nên mọi người ngồi phía dưới làm mình cảm giác quán khá ồn ào và hơi chật 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️. Đúng là decor xinh thật nhưng không lung linh như ảnh up trên mạng đâu nha, hơi thất vọng xíu. Vì đúng là không gian nó nhỏ thật. Giá đồ uống thì khá cao và mình thấy nó ngang với mấy brand xịn rồi 😂😂. Nên thôi đi cho biết để khỏi thắc mắc nữa hihi"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"vừa có đồ ăn& nước uống. quán trang trí đẹp, view đẹp đầy đủ, sinh động. Giá rất hợp lý cho cả food&drink. đồ ăn khá đầy đủ và oke. có không gian ngoài trời, hồ cá.."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Search trên mạng quán cà phê để làm việc thì ra kết quả oromia khá nhiều, Bước chân vào quán thì ngay giờ ăn trưa nên hầu hết là khách đến dùng bữa là chính.  Điểm trừ: - Bạn mình order ly đen đá, trình bày rất đẹp, giá tương xứng với không gian và vị trí quán, nhưng khi xin thêm ít đường (vì khẩu vị bạn mình thiên ngọt) thì nhân viên đã bảo là phải order thêm. - Không còn nhiều bàn nên mình ngồi ngay vị trí đối diện wc, và dù là đang trong thời gian bữa trưa, mùi thức ăn thơm lừng phủ kín khắp quán thì vẫn không lấn át được mùi wc tỏa ra. - Lát sau mình dời sang bàn khác thì được bù đắp lại bằng mùi thơm từ máy khuếch tán tinh dầu (như loại khăn ướt bình dân hay dùng ở các quán ăn), mùi rất đậm nên khiến mình không tập trung làm việc được.  Điểm cộng: - Không gian quán rất đẹp - Trang trí nước đẹp - Nhân viên lịch sự.  Tổng kết: - Nếu đến làm việc thì nên tránh giờ ăn trưa và chiều. - Nên mang đường theo nếu mình thích uống nước ngọt hơn."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Đi được 3-4 lần nhưng toàn buổi sáng cuối tuần. Đồ uống tạm được, thức ăn ngon. Có bạn phục vụ nữ đeo kính tóc ngắn rất dễ thương, lịch sự và luôn tươi cười khi order.   Nhưng hôm nay đến, sau khi order và lên món xong mình đem laptop ra dùng.  Khi đang bật nhạc trong máy hơi to và có dùng tai nghe, vì bàn kế bên nói chuyện quá ồn. Thì có 1 bạn phục vụ nữ khác sau khi order bàn khác xong thì đến xẵng giọng “Phiền chị nhỏ nhạc lại giùm”.  Mình mới cuống cuồng bỏ tai nghe ra để ktra. Thì ra cắm chốt tai nghe nhưng bị lỏng chốt, thành ra nhạc phát ra lẫn trong tai nghe cả loa ngoài laptop. Lỗi mình là do ko để ý đồ mà phiền khách khác.   Nhưng cái chính là thái độ rất không lịch sự dù đã dùng từ ngữ lịch sự. Nếu bạn ấy chịu quan sát nguyên nhân và nói “Chị ơi kiểm tra lại âm lượng nhạc hoặc kiểm tra lại tai nghe...” hoặc 1 câu góp ý nhắc nhở khác là được rồi.  Chứ đâu ai khùng mà vừa ghim tai nghe mà vừa bật loa ngoài laptop làm chi??! Laptop ko bị lỏng chốt cắm tai nghe thì cũng chà làm được chuyện đó nữa là!"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán trang trí đẹp thoáng mát, đồ uống ổn giá cũng hơi cao."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán này về không gian là không thể chê vào đâu được. Bước chân vào là cả 1 hồ nước chay dưới chân nghe tiếng róc rách. Không gian ở đây rất đẹp, ko chê vào đâu được, lại yên tĩnh nữa. Tuy nhiên giá nước ở đây có vẻ hơi đắt xíu mặc dù không phải nằm ở vị trí mặt tiền. Trên lầu còn có cả đàn piano, hình như buổi tối có nhạc công đánh thì phải. Mình gọi 1 ly Cacao sữa đá 53k ngồi nhâm nhi"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Đến đây cũng khá lâu rồi. Cảm nhận là nước mắc nhưng dở... được cái không gian đẹp, thích hợp chụp hình nè. Phục vụ bình thường thôi."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,Giá cả tương đối mắc so với mặt bằng chung các quán cafe khác. Mới 8h30 sáng báo hết toàn bộ đồ ăn sáng??? Còn duy nhất món mì Ý thì gọi 45 PHÚT SAU mới lên đồ ăn. Gọi Cream Brulee thì NỬA TIẾNG SAU mới báo hết món. Và tính tiền thì vẫn tính Cream Brulee như bình thường. Hài hước! Không có lần sau.
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Order món Creme Brulee từ nửa tiếng trước người ta chờ đã xong kêu hết, chờ hẳn nửa tiếng mới tới lượt check order, chờ nửa tiếng đói rã người sau đó quay lại kêu còn 1 món bánh , từ quán ruột thành quán “Never comeback”. Cảm ơn và không quay lại"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán nằm trong hẻm nhỏ khá xinh, cổng quán đẹp nhiều cá Koi to, buổi tối lên đèn khá lãng mạng. Không gian quán khúc nào cũng đẹp, k bị nhàm chán. Nội thất được chăm chút thoe kiểu Nhật Thức uống bth, bánh ok, nhưng giá khá chát.  Nhân viên phục vụ bàn mình điềm đạm và dễ chịu."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Mình đi buổi sáng, khá đông và ồn. Không gian đẹp, đồ ăn bình thường, ko ngon, ko dở nhưng giá hơi cao so với mặt bằng chung. Tuy nhiên thái độ của 1 trong 2 nhân viên phục vụ quá tệ! Bưng đồ ăn ra và như muốn quăng vào mặt khách hàng, thậm chí còn ko nhìn mặt khách. Làm cho tụi mình cảm giác như đã làm sai điều gì ghê gớm lắm!!! Lời khuyên cho những ai muốn chọn quán: đừng đi khi tâm trạng bạn ko tốt!"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Lần đầu cũng như là lần cuối đến quán, thái độ nhân viên phục vụ rất tệ, không phải tại thái độ của tụi mình không tốt hay gì mà làm nhân viên phải khó chịu như vậy, tụi mình chỉ chụp hình rồi uống nước không làm ồn gì mà nhân viên cứ như muốn đuổi khách, không mang trà đá ra cho bàn tụi mình và sau đó bạn mình xin trà đá thì liếc liếc. Vâng chưa hết, lúc tụi mình tính tiền rồi ngồi đợi tiền thối thì bạn nhân viên quăng cuốn tap xuống bàn rồi quay đi? Thái độ không tôn trọng khách chút nào. Mình thì không có yêu cầu hay gì mấy bạn nhân viên hết nhưng mà ít ra cũng phải tôn trọng nhau như những con người với nhau chứ nhỉ?"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán có view đẹp thích hợp đi buổi sáng hoặc chiều, nước cũng tạm đc nhưng tệ nhất là thái độ của nhân viên phục vụ. Lúc mới vào thì bên quán k đem trà đá ra cho bàn của mình tới gần cuối giờ mình xin thêm thì thái độ của chị phục vụ trông khó chịu cực kì. Lúc tính tiền thì mình đợi thối tiền, chị đưa cuốn tap cho mình để thối tiền lại, mình ngồi đó chị k đưa mà quăn đại luôn trên bàn rồi quay mặt bỏ đi luôn. Mình k phải khó khăn gì nhưng mà thái độ làm như vậy đúng kiểu k tôn trọng khách hàng chút nào cả. Mọi thứ đều ổn chỉ trừ đúng thái độ nhân viên !"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Lần đầu tiên trong cuộc đời mình ăn dĩa mì ngán đến như thế này! Lúc trc mình rất thích ăn mì ý ở Oromia, nhưng giờ ăn ko nổi."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Mình là người khi ăn uống khá dễ chịu nhưng gặp phải vấn đề này mình phải nói. Bản thân nhà mình có trồng cafe, có pha chế cafe bán quán nên mình hiểu rất rõ đâu là nước sái đâu là cafe, thứ mà nhân viên mang ra cho mình vào tối hôm qua là nước sái, mọi thứ đều nhạt toẹt, bạn mình còn không phân biệt được mình đang uống là thứ gì mà đã là nước sái thì 1 ngàn cũng không đáng so với số tiền 58.000 mà mình phải bỏ ra."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Dù không còn cá với ngoài lúc đông hơi ồn thì mình thấy rất ổn. Nhân viên lịch sự, gọi món nhanh, thức uống ok. Lúc ít khách thì quán yên tĩnh, đủ sáng, học bài, làm việc được, mở nhạc nhẹ lãng mạn. Có 2 tầng không gian trong ngoài, không quá lớn cũng không quá nhỏ khiến các bạn bí bách. Thích hợp cho những cuộc gặp gỡ lịch sự của người đi làm. Giá 5x-6x-7x.  Vô hẻm, rẽ phải thì là chỗ giữ xe. Còn rẽ trái cuối đường là quán."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Mình đánh giá cao trang trí ngay hồ cá ( không có cá) , còn lạ từ thức uống siêu nhạt decor như thảy vô ly chứ không lung linh như hình quán đăng  Nhân viên mình kêu 2-3 lần mới có bạn chú ý toàn quanh quẩn khu nhỏ phía trong cười kha khả lớn hơn tiếng khách nói chuyện rất vô ý tứ Quán không hề nói mình phải đóng dấu gửi xe , bãi xe đã xa mình cùng 2 đứa bạn phải quay vô 1 lần nữa để đóng dấu  Giá cao - phục vụ tệ - kiểu như không cần khách,khi tui mình nhăn nhó thì vô trong chỉ chỏ nhóm mình - nước uống dỡ, đồ ăn nhóm mình không dùng tới nên không review  Tụi mình chụp hình bắt phải ra hồ cá , nhưng trong hồ chả có con nào như hình và clip ,còn chụp bên trong thì thu phí dù chụp vài tấm  Từng trong ngóng tới quán để check in nhưng thật sự vừa tốn tiền còn mang lại cảm giác không thoải mái , thân thiện  Tệ nhất các quán Coffee ở Sài Gòn và không bao giờ muốn bước tới cổng"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Do thấy up bài từ tết đến giờ thấy view đẹp quá nên cả nhóm tụ tập diện đồ lên các kiểu để chụp hình như reivew của quán, nhưng hỡi ơiiiiiiiiiiiiiiiiiiiiiii ..... đến nơi cả đám xụ mặt 1 đống luôn lên hình lung linh bao nhiu khi đến mới biết quán cũng nhỏ à mà chụp lên mình tưởng rộng như Runam ở Pasteur chứ. Tẳng lẽ vô đến bỏ về chứ gặp xui là hồ cá coi ko có con cá nào bị vớt lên sạch rồi vì đang tình trạng sửa chữa. T_T thất vọng quá luôn, vì bé trong nhóm lặn lội dưới quê lên chỉ mong lên đây chụp dc cảnh đep cho biết với ngta... nước ở đây trà sữa pha khá lạt, sinh tố cũng vậy, mà nv quán cũng mau quên lắm toàn giao nhầm đồ order của tụi mình giao cho bàn khác lắm. Quán hơi tối đèn vàng mờ ảo chắc dành cho cặp tình nhân vô đây tâm sự thôi. Tụi mình vô dc 30phut thây chán quá nên đành đi quán khác. Quán PR nhìu chỉ đẹp ngay hồ cá thôi chứ đồ ăn, nước uống giá thành cao hơn cả Phúc Long, Koi, GongCha... mà ko có ngon. Trưa thì vô đây học bài yên tĩnh chứ đi tối đèn mờ lắm ảo ảo học ko vô đâu. Quán ko thích hợp cho năng động giới trẻ hiện nay."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Đi khá nhiều lần vì quán gần trường, không gian đẹp, yên tĩnh, có đàn cá koi... nhưng lần nào cũng thế. Mình quá chán nản với cách phục vụ. Gọi đồ ăn và thức uống phải chờ 30-40 phút mới có, trong khi quán không hề đông. Đến vào giờ nghỉ trưa, gọi đồ ăn trưa để ăn nhanh trở vào trường lại, mà hỡi ơi chờ đúng 40f mới có.  Kêu ly trà sữa. Đem ra đúng ly trà không có được cái ống hút. Mình hỏi bạn nhân viên : ủa em ơi, thế trà này chị cầm ly tu luôn à? Hay phải múc từng muỗng? Thì bạn nhân viên mới gật đầu “vậy để e đi lấy ống hút cho!”.   Nói chung không gian đẹp. Thức uống và đồ ăn ở mức tạm chấp nhận. Giá cao không kể. Nhưng phục vụ lâu kiểu này mình không muốn ghé nữa đâu."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Không gian rộng rãi đẹp rất thích hợp để sống ảo, Nhân viên phục vụ rất lâu kêu rất nhìu lần mới nghe, nghe rồi lại quên mất luôn Nước uống khá mắc so với chất lượng, cái này chắc bỏ tiền ra để mua ko gian nhìu hơn là để uống nước thiệt sự uống k ngon uống mấy quán đá xay ngoài đường ngon mà rẻ hơn 😂😂 haha nói vui thôi nha, vô ko uống nước cũng sẽ bị phụ thu 50k 1 người nhe"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán rộng rãi, trang trí đẹp, phù hợp tụ tập bạn bè (còn để làm việc thì có lẽ hơi ồn). Nhân viên cũng tận tình vui vẻ. Về đồ uống thì mình thấy vị khá ổn, chỉ có điều là giá hơi cao, âu là cũng do không gian rồi."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Chịu phí dịch vụ của quán khá cao mà phong cách dịch vụ quá kém, sáng sớm mà mặt chằm dằm, không cảm thấy chút thoải mái nào khi thưởng thức bữa sáng, sẽ không quay lại đây"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Trước thích quán này. Lâu rồi quay lại thì thấy khá thất vọng. Thay đổi phong cách và trang trí h nhìn như những quán cf bình thường khác thôi, cảm giác chật hơn nữa. Mà giá nước lại khá cao so với chất lượng. Trước mình trả tiền nước cao vì không gian, h không gian k đẹp nữa thì thấy k xứng đáng."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Nay minh với bạn tới quán uống thử. Quán khá dễ kiếm. Lúc kiếm cà phê mèo thì nhìn thấy chỗ này, nhưng khi tới thì chị nhân viên bảo là ở đây không nuôi mèo lâu rồi nên hơi thất vọng. Nhưng bù lại được cái view đẹp, nước khá ok so với giá tiền. Cũng đáng để quay lại lần nữa."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Hôm nay con bạn hẹn mình ở đây. Chỗ khá dễ kiếm, gửi xe ở khúc quẹo bên tay phải còn quán nằm cuối hẻm tay trái. Quán dễ thương, thoải mái, thích hợp để chụp hình. Giá nước mình thấy hơi cao so với chất lượng( mình uống choco đá xay 65k/ly). Có chị nhân viên tóc đen ngắn, mái ngố đeo mắt kính rất lịch sự, dễ thương, lúc nào cũng tươi cười, niềm nở với khách. Hi vọng lần sau có dịp ghé thăm vẫn sẽ gặp chị."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Lần đầu mình đến quán do đi vội nên xem điểm đánh giá rồi mình ghé luôn. Đầu tiên thì về ko gian mình ấn tưởng bởi dàn cá koi, decor của quán khá hay ho.  Ban đầu mình và bạn ngồi bàn trong góc nhưng do hnay có hội mấy cô họp nhóm nên nc khá ồn, tụi mình ko nói gì đc nên nói pvu chuyển ra ngoài ngồi. Mình ngồi ngoài cả buổi trời, ko có bạn nào trực ở khu vực để gọi order, mình lón nhón ra hiệu mãi mới có bạn ngó ra. Khoảng này mình ko cho đc điểm nào. Mình gọi Chocolate ice blended (65k) chắc so với mặt bằng thì giá ổn chứ so về chất lượng thì mình thấy khá cao vì mình ko cảm đc vị Chocolate ngoài đá, phần cream thì ngọt quá, béo ít. Đây là món mình rất thích nên...  Bánh Caremel brulee rất ngọt luôn ấy, ăn xong mà vị ngọt còn đọng lại gắt cả cổ. Nếu bạn nào thích ko gian để hẹn hò thì quán khá ổn, nếu chọn nước thì theo khẩu vị của mình, mình ko recomened 2 món trên ;)  Giá cả các món khác trong menu thì tương đối cao, vị thì mình chưa biết nhưng tình hình qua trải nghiệm của mình thì mình sẽ ko quay lại quán ^^"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Quán dễ tìm, không gian xinh xắn tha hồ sống ảo, nước uống ngon, phù hợp với giá tiền. Nhân viên phục vụ và bảo vệ đều nhiệt tình, vui vẻ."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Lần đầu ghé quán khi bước vào cổng là hồ cá Koi bắt mắt, vào bên trong thì thấy không gian quán thoải mái và rất sáng sủa, tạo cảm giác yên bình dễ chịu, được các nhân viên hướng dẫn rất nhiệt tình và mình lên lầu 2 của quán. Điều thúc đẩy mình đến quán là nghe bảo có nghệ sĩ chơi Piano vào lúc 8h nên mình khá mong chờ :)) nhưng đợi mãi ko thấy người nên mình tự ngồi lên chơi lun, dù hơi thất vọng nhưng mong lần sau đến quán sẽ được diện kiến cao thủ :D"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,[ QUÁN CAFE ĐẦY ẤM CÚNG TRONG CON HẺM NHO NHỎ ] ❄️ @oromia.lounge quán cafe đầy ấm áp và dễ thương. Ập vào mắt đầu tiên là cách trang trí của quán ❤️ Khuôn viên rộng. Có nguyên hồ cá Koi luôn 😭😭 ❄️ nước uống ngon nha 😊😊 Có chỗ bàn ngay cửa đóng dấu vé xe miễn phí 😱 Quá tuyệt vời . Mỗi tối 8h có show piano nữa 😚 Thư giãn đỉnh cao luôn ))))) ❄️
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,Quán trang trí đẹp nhưng vì rất đông nên cũng không chụp hình được gì. Thức uống đắt và không ngon.
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Nhân dịp noen sắp đến nên hẹn với 2 đứa em đến quán chụp ảnh. Em mình gọi salad, mì ý, phô mai đút lò,... 2 ly nước ép và 1 bình trà nóng.Thức ăn ngon mặc dù ko thích đồ Tây."
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,Cafe cá koi siêu mạp quán nhỏ nhưng dễ thương lắm
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Do mình thấy ở đây có trang trí noel đẹp nên mình vs mấy đứa bn tới đây chụp hình. Chỉ tới đây chụp lưu giữ kỷ niệm thôi chứ không dùng mục đích kinh doanh gì. Giá ở đây cũng không có rẻ nên mình nghĩ tới đây cũng như các quán khác có thể chụp hình thoải mái. Khi vừa đứng lên chuẩn bị ra sân chụp thì nv tới bảo là chỉ được chụp ở đúng bàn của mình ngồi, ra ngoài là phụ thu 100k mỗi người. Khá sốc nhưng cũng do tự mình chủ quan không hỏi trước nên cũng đành. Ngồi tại bàn thêm 1 lúc thì bạn mình ra vào wc, vậy mà nv lại tới hỏi ''hồi nãy mấy chị có ra ngoài không'', và những ánh mắt thái độ của các nv khi tụi mình chụp trong quán nữa. Trời đất ơi chưa thấy bao giờ mà đi quán cafe mà mất tự do như vậy. Chưa hết, đến lúc ra về thì cũng không tư vấn cho ngta được free phí gửi xe. Nói chung là hết sức bực bội!!"
Oromia Coffee - Nam Kỳ Khởi Nghĩa,https://www.foody.vn/ho-chi-minh/oromia-coffee-nam-ky-khoi-nghia,"Hồi xưa 1 dạo mình rất thích quán, hay hẹn cà phê ở quán này. Do quán nằm trong hẻm nên yên tĩnh, quán rộng rãi lại trang trí rất đẹp. Có đồ ăn và bánh ngọt nữa nên dễ lựa chọn. Nhưng sau đó mấy lần đi gọi món mỳ ý cọng mỳ đều luộc chưa chín nên tự dưng ko còn hứng thú đến quán nữa 😅"
