Video ID,Author,Comment,Likes,Published At
nNLgXgus_Mc,@zhangyhun,"Đơn giản thế giới HP nó chỉ thế thôi, ko thể rộng lớn và chi tiết như witcher đc, lúc xem phim đã thấy rồi, đánh nhau toàn quơ đũa, thì game cũng đã cố lắm ở phần combat rồi. Cũng ko thể hô mưa gọi gió vì sẽ sai lệch nguyên tác, áo quần cũng ko thể đa dạng theo thiên hướng ngầu lòi được. Nói chung về 1 game HP thì tôi nghĩ họ đã làm tốt nhất có thể rồi.",1,2023-03-04T09:26:48Z
nNLgXgus_Mc,@huyduong8946,NPC theo chỉ thị 16 ai ở đâu ở yên đấy,0,2023-03-04T09:26:22Z
nNLgXgus_Mc,@thenamelessscientist9370,nghe có mùi của telltalegame :D,0,2023-03-04T09:23:35Z
nNLgXgus_Mc,@kehaunguoiha1476,cuối cùng ngày này cũng tới,0,2023-03-04T09:17:12Z
nNLgXgus_Mc,@biraininhe1,"Nói thật nha, witcher 3 cốt truyện rất hay nhưng gameplay combat tệ. Combat thua xa mấy mấy dòng soul, gow, ghost of tsushima….",1,2023-03-04T09:08:50Z
nNLgXgus_Mc,@baowo7184,Pikamee....,0,2023-03-04T09:08:45Z
nNLgXgus_Mc,@aotung6251,"Chê kiểu lố bịch vậy? Đồ họa xấu? Chỉ cằn nhằn được cái biểu cảm, thế còn model 3d của cả một tòa lâu đài, các hiệu ứng chuyển động, các hiệu ứng skill thì sao? Rồi đồ họa của cả thế giới xung quanh? Vác con The Witcher 3 kia ra so chắc gì đã lại? Hệ thống chiến đấu? Xin thưa, game nào rồi thì bọn player cno cũng sẽ mò ra deadly combo để spam thôi, huống chi là tựa game mà build từ quyển sách không quá thiên về chiến đấu. Khám phá, khám phá, khám phá... nhắc lại 3 lần nhé, đây mới là tinh thần chính của HP. Rồi trang bị, thật sự ko hiểu mắt thẩm mỹ chế này quen chơi game kiểu gì, chê đồ trong HP xấu thì chắc là người giời rồi.",3,2023-03-04T09:07:09Z
nNLgXgus_Mc,@Shiura_Vuki,Sao thay đổi thumbail vậy anh ming:),0,2023-03-04T08:58:26Z
nNLgXgus_Mc,@tuannguyenanh2062,"Hi vọng các bản patch hay dlc sắp tới của game phải cải thiện đc những điều này: - Giảm sự imba của phép protect, vì phép này đỡ đc hầu hết các đòn đánh của mọi kẻ thù kể cả boss, khiến cho cảm giác game hơi dễ quá. - Buff kẻ thù bằng cách cho các con boss có thể phá đc phép protect, hoặc có nhiều đòn đánh bất ngờ hơn, thay vì đánh hụt 1 đòn rồi bị delay 2-3s chờ ra thêm đòn đánh ng chơi. - Nên tăng tính tương tác giữa 4 nhà với nhau bằng cơ chế cộng điểm như đã có trong truyện, vd như làm các nvu của các nhà sẽ làm tăng điểm của nhà mình lên chẳng hạn. Và tạo sự khác biệt giữa các nvu của mỗi nhà, các cuộc thi nhằm tạo sự ganh đua giữa 4 nhà với nhau sẽ tạo cảm giác gần gũi hơn vs fan đọc truyện. - Cá nhân t thấy game bỏ lỡ con tiểu quỷ peeve, có thể chế nvu phụ bằng cách ""ngăn chặn các trò đùa của peeve"", hoặc ""đi sửa chữa những thứ peeve phá hoại"". Cảm giác peeve bị bỏ quên hơi phí. - Nên có 1 số cơ chế để nerf bớt việc ng chơi spam các phép lời nguyền bất dung thứ quá nhiều: vd như giảm chỉ số thân thiện của người chơi đối vs các npc, khi chỉ số thân thiện thấp sẽ ko unlock đc nvu mới hoặc thậm chí bị hsinh vs giáo viên tấn công, còn nếu điểm thân thiện cao thì sẽ nhận đc nhiều quest với phần quà cao hơn hoặc có thể gọi thêm các npc đi cùng mình làm quest cho đỡ nhàm chán... - Quan trọng nhất là phải update thêm trò quidditch vào, ko có quidditch thì chả khác j bát phở thiếu thịt vậy, cái đặc sắc nhất của toàn bộ bộ truyện. - Cuối cùng m thấy cốt truyện cho main chính có tài năng ẩn là biết đc các ma thuật cổ và cho đi học từ năm 5 khiến cho m thấy main theo dạng mô típ anh hùng bá đạo hơi bị nhàm chán. Hoàn toàn có thể sửa lại là main học từ năm 1 như bth, sau đấy cho timeskip lên năm 5 thì sẽ thấy hợp lý hơn ở 1 a main vừa mới vào học đã có trình độ ngang giáo sư 😅😅...",4,2023-03-04T08:56:12Z
nNLgXgus_Mc,@DavidDeGea52,"thôi cứ ở lại với Skyrim và kho mod đồ sộ cho lành, muốn cái gì thì có cái đó !",0,2023-03-04T08:52:54Z
nNLgXgus_Mc,@Tiger.louis.0708,"ừ thì game mở đầu thì hay đấy, nó làm bạn đủ hype ( ít nhất là đủ trong 2h để bạn ko thể refund game được nữa )",16,2023-03-04T08:46:57Z
nNLgXgus_Mc,@ssaaddyy,vẫn mún anh Ming strim Gacha Impact lệch 50/50 pity 90 cơ T_T,1,2023-03-04T08:44:58Z
nNLgXgus_Mc,@txr5224,genshin xem video rồi lặng lẽ rời đi ...,0,2023-03-04T08:43:41Z
nNLgXgus_Mc,@herominevn,Còn có war của wibu với lgbt nữa :)),1,2023-03-04T08:32:08Z
nNLgXgus_Mc,@nghiatranthanh6654,Nghe anh Ming miêu tả 1 hồi cứ tưởng là đang chơi Culi Simulation của hãng H nào đó đến từ đất nước láng giềng thân thiện :)),1,2023-03-04T08:29:24Z
nNLgXgus_Mc,@thuanthai2965,"Game VNG phát hành hành thì khen quá trời :)) , đồng tiền có khác",2,2023-03-04T08:20:37Z
nNLgXgus_Mc,@nhoxwhite,đợi sale xuống còn 100k t mua,0,2023-03-04T08:08:16Z
jbr4ipGwYxs,@SovereignofDawn-k4g,slay the spire: ra phần 2 hollow knight: ra silksong deadcells: ...,0,2026-04-07T13:11:39Z
jbr4ipGwYxs,@minionm5267,Nếu ông thích chơi poker kiểu Balatro và thích bluff trong StS thì sắp có con game mix giữa 2 tính năng đó đó. Nó kiểu single-player bluff poker roguelike deckbuilder,0,2026-04-07T07:17:43Z
jbr4ipGwYxs,@anhtrung8909,"Main defect, một là spam cầu băng cầu điện thọt bi điện tới lag máy, hai làm deck với 99 lá cào",0,2026-04-01T16:44:55Z
jbr4ipGwYxs,@otienhoanganho508,Chúng ta sẽ tiêu diệt toà tháp với thứ này🗣️,0,2026-03-28T02:05:58Z
jbr4ipGwYxs,@manhlengoc4728,5:31 wth,0,2026-03-25T16:52:29Z
jbr4ipGwYxs,@phamdinhhoang1998,"game gì ko hề gây nghiện gỉ cả. t mới mua hqua mới chơi có 15 tiếng thôi, nghiện đâu mà nghiện",1,2026-03-25T03:24:45Z
jbr4ipGwYxs,@phatnguyen1059,Live game này ở đâu v mấy bro,0,2026-03-25T03:04:17Z
jbr4ipGwYxs,@quanghuynguyen5695,công nhận chơi nghiện thiệt,0,2026-03-24T18:04:47Z
jbr4ipGwYxs,@toiladudu4,9:07 cái gì cơ 😭😭😭,0,2026-03-24T09:29:37Z
jbr4ipGwYxs,@HoangNguyen-su3np,"lý do bạn cảm thấy game không thay đổi quá nhiều so với phần 1 nhưng lại phải làm hẳn phần 2 là vì code của game. để 1 con game phục vụ được mục đích chơi online, dù là co-op hay pvp thì nó cũng phải nằm trong sự tính toán ban đầu của game và đòi hỏi phải netcode từ ban đầu. đây là 1 dạng ""nợ kỹ thuật"", thay vì phải chồng chéo code mới lên code cũ để phục vụ được nhiều mục đích khác nhau thì tốt nhất là xây lại từ đầu với những tầm nhìn và hướng đi hoàn toàn mới",6,2026-03-24T09:29:10Z
jbr4ipGwYxs,@tukygames,"mấy năm gần đây nhiều siêu phẩm game roguelike ra đời quá nhỉ? mình không khá thích thể loại này nhưng nó thì khá được ưu chuộng, việc phải chạy đi chạy lại 1 cái map qua nhiều lần chơi thực sự làm mình thấy chán và khó chịu. Tất nhiên mình đã phá đảo 1 tựa game roguelike như hades và từng chơi qua các thể loại game roguelike như mewgenics, balatro, dead cells... Tóm lại lối chơi khá nhàm chán nên mình không hiểu được nó hay ở chổ nào. thế nhưng mình vẫn chơi mewgenic vì mình thích sự đột biến của mèo, balatro vì có nhìu bộ bài xịn, hades vì lối đánh kèm những ân huệ,... Nói chung vẫn có điểm hay để mình gắn bó nhưng mình vẫn không tiêu hóa được thú vui đi lại map nhiều lần cho lắm.",0,2026-03-24T09:14:13Z
jbr4ipGwYxs,@Vimax0208,bản 2 có tiếng việt ko nhỉ,0,2026-03-24T05:48:50Z
jbr4ipGwYxs,@haudavid3781,Turn base mà còn thẻ bài cũng thuộc dạng kén người chơi lắm.,0,2026-03-23T16:11:15Z
jbr4ipGwYxs,@diddytouchedepstein3000,cốt truyện làm cảnh? thiệt luôn? chịu á,0,2026-03-23T13:49:22Z
jbr4ipGwYxs,@tanphattran4724,Hãy đánh giá Noita,0,2026-03-23T12:05:49Z
jbr4ipGwYxs,@andyouknowit,Prepared > Prepare 🥀,1,2026-03-23T05:47:52Z
jbr4ipGwYxs,@minhquangle4715,13:54 Pha wombo combo tính toán đúng đỉnh từ vị trí Chang Doran 😎,6,2026-03-23T05:43:13Z
jbr4ipGwYxs,@tj3n321,"Nên đọc đúng nha, là sờ pai rờ chứ ko phải là sờ prai",0,2026-03-23T05:13:42Z
jbr4ipGwYxs,@TouchMe93,Ủa xem qua cơ chế giống Axie Infinity vãi :)),2,2026-03-23T05:01:58Z
jbr4ipGwYxs,@minhthien918,"Tha, có vài move set chơi đi chơi lại, chơi thì đơn giản như mobile, chơi 50 tiếng vẫn chưa thấy có j thú vị, chắc thêm 50 tiếng nữa đi 😗",0,2026-03-23T03:49:43Z
jbr4ipGwYxs,@tomangry3226,sợ quá Phê game,0,2026-03-23T02:42:49Z
jbr4ipGwYxs,@caubebankeo,9,0,2026-03-23T02:13:33Z
jbr4ipGwYxs,@binhminhtran4648,Bản 1 t đã chơi hơn 100 giờ để pass full độ khó 20 của cả 4 class. Giờ chỉ ước có bản early trên mobile thôi. Con game này phù hợp chơi trên mobile lắm,0,2026-03-23T01:35:33Z
jbr4ipGwYxs,@tev113,Cần so sánh với các game desk building khác,0,2026-03-22T23:46:38Z
jbr4ipGwYxs,@tentacles4051,Regent là char mà phải unlonk thêm lá bài thì mới ngon đc =)))),0,2026-03-22T19:17:25Z
jbr4ipGwYxs,@vinhquangnguyen2,"Tựa game yêu thích nhất, chơi A20 từ bản mobile (android/ios) tới bản steam trên pc/steam deck. 1h sáng T6 ngồi chờ phần 2 EA ra mua phát ngồi cày all chars lên A10 ❤. Chờ đợi bản chính thức ra với trên mobile là xuống tiền mua liền là đủ hiểu game này hay như nào rồi",1,2026-03-22T16:11:37Z
jbr4ipGwYxs,@haanh9334,.,0,2026-03-22T16:05:33Z
jbr4ipGwYxs,@gnouckillian,"Regent có quả build create colorless card + minion cũng có thể gọi là chơi được dưới mấy ascension thấp nhưng mà cần xử lý card căng lắm. Necrobinder thì build ethereal + doom hiệu quả hơn nhiều nếu chỉ build thuần doom, thêm tí soul để draw card hoặc thủ act1 cũng oke. Nhìn chung thì các build draw infinity giờ đang quá khỏe và động thái mới nhất của megacrit đã nerf kha khá draw infinity của game ở beta branch rồi (loại bỏ thẻ prepared của silent, thẻ dirge của necrobinder giờ dùng xong sẽ exhaust). À giờ doormaker beta branch hay version gốc cũng đã mạnh hơn khá nhiều rồi nhen :v đúng thật day1 doormaker như một trò đùa =)) chính bản thân t cũng đã F2 kêu megacrit buff doormaker :v",1,2026-03-22T15:28:04Z
jbr4ipGwYxs,@phongho1308,"Footage ăn đấm cùng PTG và Chang Doran vẫn được lên cả video. Cổ điển, tôn trọng",2,2026-03-22T15:13:36Z
jbr4ipGwYxs,@Nam_Le_Johan,"t đang chơi the Regent để mở epoch, thì t thấy hơi khó khăn khi phải quản lý hai loại năng lượng cùng lúc, chơi the Silent hoặc Ironclad vẫn thấy dễ hơn hẳn",0,2026-03-22T14:45:51Z
jbr4ipGwYxs,@iplayedbedwarsroblox9413,tôi chơi hơn 56 tiếng r vẫn chx thấy game này có gì hay cảcả,1,2026-03-22T14:17:26Z
jbr4ipGwYxs,@trongnguyen5109,"chơi necromancer hiện tại: ""Biết ông ngưỡng không?""",6,2026-03-22T14:08:18Z
jbr4ipGwYxs,@tuanvo5979,Hồi nghe game nổi trên steam cũng khá bất ngờ. Mình chơi rất nhiều con game thẻ bài và đã từng chơi qua con này nhưng đánh giá tầm 5/10 thôi vì ít nv và cơ chế cũng bt đã có ở những con game khác. Nghĩ lại thì chắc do thể loại này họ ít đưa lên pc nên thấy mới lạ,0,2026-03-22T14:06:13Z
jbr4ipGwYxs,@anhkind,Mới lên được max A10 thôi nhé bác.,1,2026-03-22T13:56:49Z
jbr4ipGwYxs,@khiemnguyent,Knowledge Demon là con boss mất dạy nhất !,0,2026-03-22T13:08:48Z
jbr4ipGwYxs,@khiemnguyent,KHUYÊN ANH EM RỦ ĐỒNG BỌN CÙNG CHƠI VỚI NHAU!  Game sẽ thú vị hơn nhiều! Đặc biệt là những chức năng + lá bài riêng cho Multiplayer nó vui vãi!!!,1,2026-03-22T12:58:30Z
jbr4ipGwYxs,@justarandomcat107,Vẫn cày bừa phần 1 chờ phần 2 ra trên android,0,2026-03-22T12:37:29Z
jbr4ipGwYxs,@baohuynhxuong4528,"mới đầu ông anh họ rủ chơi, nhìn thấy chán chán k muốn chơi, cho tới khi chơi thử và thức tới 2h sáng hsau nhỡ làm cmnl :)))",2,2026-03-22T12:36:04Z
jbr4ipGwYxs,@AngryBigPig,"mình có chơi p1, sang phần 2 này mình thấy khó :'( phần 2 này mình chơi mà không xem tutorial, thì sau 30 tiếng mình mới chỉ win đc 6 lần :'(",0,2026-03-22T12:35:34Z
jbr4ipGwYxs,@hieuhoang5895,Game khó vải mới clear đc bằng 2 con tướng,0,2026-03-22T12:35:02Z
jbr4ipGwYxs,@bananaduck4713,more indie slop 🫩🫩🫩,1,2026-03-22T12:24:39Z
jbr4ipGwYxs,@ThachDan75,"Wow lối chơi quen vl, có khi nào CZN học hỏi cơ chế rouge like build deck của game này ấy nhỉ. Khéo sau này content mới trong CZN Cổng Cười cũng học hỏi từ phần II này cũng nên",0,2026-03-22T12:22:53Z
jbr4ipGwYxs,@davidjonhson7409,"15:00  Từ từ. Mặc dù mình không nhìn được tay của người chơi khác, Nhưng mình có thể bấm vào nhân vật của người chơi khác để biết họ đang có lá bài nào trong sắp bài, Nhưng không có trong tay vì tay ngẫu nhiên mà, hơi khó nhìn",0,2026-03-22T12:19:46Z
jbr4ipGwYxs,@duongngochuy4682,"mình thấy Doom của Necrobinder là cơ chế hơi bị im ba, nếu bạn rờ được vào lá Reaper Form thì chỉ việc tìm thêm mana với các lá Soul, cầm 5 lá strike cũng luộc được boss Arc 3",0,2026-03-22T12:12:12Z
jbr4ipGwYxs,@LongLong241-b5o,adu có vụ đánh nhau với thằng thương nhân nữa à,0,2026-03-22T12:06:15Z
jbr4ipGwYxs,@Ilovereed,Slay the Spire 2 và Mewgenics sẽ là 2 best indie của t. Hơn 30 tiếng cho 2 game rồi mà vẫn nghiện,5,2026-03-22T12:04:29Z
jbr4ipGwYxs,@JasonHoangKhai,13h chơi và chưa qua nổi chương 3 T_T,0,2026-03-22T12:00:12Z
jbr4ipGwYxs,@HaoKiet-w5v,"Chỉ muốn bổ sung một số ý thôi, thật sự thì trong vid nêu ra hơi ít lối chơi của các class nên tôi sẽ bổ sung tý -Regent còn có lối chơi tạo bài colorless, lối chơi spam skill và lối chơi đánh nhiều hit (vigor) -Nero còn có lối chơi các lá bài etherial (các lá bài nếu ko xài sẽ bị exhausted nhưng đổi lại là chỉ số các lá bài này mạnh), lối osty, lối chơi bài cost cao (tức là dùng các lá bài power đánh đổi tấn công lấy năng lượng và dùng các lá tấn công phòng thủ 2 cost trở lên với sát thương to ví dụ có lá 4 cost 52 sát thương, khi giảm 1-2 tấn công từ power thì sát thương của lá bài vẫn thế). -Ironclad thì có lối chơi exhausted, lối nhiều tấn công, strike, phòng thủ, lối chơi bán máu, lối vulnerable.  -Silent thì bố của game, rất dễ kết hợp nhiều lối chơi, lối chơi discard và các biến thể của nó (discard shiv, discard rút bài, discard bình thường =)))), lối chơi rút bài (rút bài độc, rút bài discard), lối chơi shiv thuần, lối chơi weak, lối chơi độc thuần, lối chơi spam bài, lối chơi spam bài độc,...  -Defect thì lối chơi card 0 tiền giờ đc cải tiến, lối chơi tạo status card, lối chơi orb đen, lối chơi power (yếu hơn phần 1), lối chơi spam năng lượng, lối chơi năng lượng spam orb điện, lối chơi evoke,...  Thật ra đây chỉ là theo các lá bài t nhớ được thôi, chắc chắn hơn 500 lá bài thì kết hợp với nhau sẽ có rất nhiều combo của quỷ, nhớ được có nhiêu đây nhưng nó thể hiện đc là game có độ đa dạng rất cao, không làm ae chán được đâu.",27,2026-03-22T11:59:58Z
jbr4ipGwYxs,@StrongCuongLee,"1 tự gêm tương tự sẽ là Slice & Dice, thay vì bốc bài thì b roll xúc xắc. Rất rcm cho các ae vì gêm trông khá cổ mà mình mới phát hiện được",1,2026-03-22T11:51:53Z
jbr4ipGwYxs,@tungxuan9090,Phần 1 chơi 200 tiếng lên đc full asc 16 chưa xong đã lại dốc túi cho phần 2🤦,1,2026-03-22T11:51:46Z
jbr4ipGwYxs,@HaoKiet-w5v,Tựa game gambling tôi yêu  build bài gacha khác gì đánh bạc đâu,11,2026-03-22T11:34:30Z
jbr4ipGwYxs,@trasuaoolongduongden,"đợi sale vậy, tôi quá nghèo để bỏ ra 300k",4,2026-03-22T11:33:18Z
jbr4ipGwYxs,@ImDiii,10h chơi và vẫn chưa có tín hiệu dừng lại. Lúc đầu nhìn art ko muốn chơi tới đâu. Mà bạn rũ chơi thữ xong dính luôn. Ai fan dạng turn base thật sự nên thữ. Rất rất cuốn. Có cả việt hóa luôn rồi á.,3,2026-03-22T11:32:57Z
jbr4ipGwYxs,@pistol2341,Yey 1st com,0,2026-03-22T11:32:05Z
DLouCHAS8y0,@Duong-w6w5c,Kênh loz này tối ngày game nào cũng phán chết,0,2026-04-10T05:28:42Z
DLouCHAS8y0,@thanhcloud,"mịa, chơi Socerer cảm giác boss chỉ là trò đùa rẻ tiền, khuyến cáo anh em nào chưa chơi thì nhớ chơi hard đổ lên nhé",0,2026-02-21T11:52:05Z
DLouCHAS8y0,@PhuNguyen-f6x5x,"sai do ko gây được cộng đồng, làm hết quest xem như kết thúc. thay vì vậy hết quest rồi vẫn cày cấp, cày đồ, chiến trường bão quái, chiến trường pvp, công thành, tranh top..... thì ngon luôn...",0,2026-01-29T00:34:47Z
DLouCHAS8y0,@lethanh1990,Cá nhân mình thấy nó buồn cười vl. Tuy là tên game là Diablo thì phải để nó là nv chính nhưng mn có để ý là đấm nó chết 1 lần hồi sinh ok đấm tiếp lần 2. Lần 2 chết rồi lại hồi sinh đấm tiếp lần 3. Lần 4 chán rồi lại để con gái làm boss cuối chắc đến mấy update nữa lại lôi nó lên hồi sinh lại đấm tiếp.... Thật sự quá nhàm.,0,2026-01-12T12:51:03Z
DLouCHAS8y0,@Su-Ryy,"Ko phải Diablo 3, Diablo 4 ""chết"" vì dở. Mà là vì Diablo 2(và bản D2 Resurrected) quá hay, quá huyền thoại, tượng đài mà chính Blizzard mắc kẹt, mãi ko vượt qua được😥",0,2026-01-03T04:19:01Z
DLouCHAS8y0,@CrPBcon,"2026 và D4 vẫn sống nhăn răng, thậm chí player retention còn cho con POE2 xách dép 🤣 đúng là ko gì bằng mõm bọn game ""journalist""",1,2026-01-03T02:30:06Z
DLouCHAS8y0,@tanduythiennguyen5839,.,0,2025-12-25T23:54:04Z
DLouCHAS8y0,@sonvu4195,"Phải k nhận bản mobile chơi đỉnh thiệt. Hệ thống chiêu thức, combat, khung cảnh rất tuyệt vời. Chỉ là k có Tiếng Việt 😅 với hơi hút máu chơi theo cốt truyện thì vẫn đc nhưng vô các hoạt động PvP, war thì có tiền làm bố",1,2025-12-19T07:16:46Z
DLouCHAS8y0,@Gaumap996,"2:47, 2:53 toàn những huyền thoại làng Việt",1,2025-12-18T18:26:03Z
DLouCHAS8y0,@Cuong-le,thề luôn cái khốn nạn nhất là từ khoản mua game tới mua bất kì cái gì trong game là Blizzard KHÔNG BAO GIỜ HỎI BẠN CÓ CHẮC CHẮN KHÔNG? =))) khốn nạn vcl,0,2025-12-01T19:05:39Z
DLouCHAS8y0,@giatuele9978,T còn chưa đc chơi😢,0,2025-12-01T01:07:49Z
DLouCHAS8y0,@ConMaCon,nghe như võ lâm truyền kỳ 2.0 vậy,0,2025-11-02T10:41:41Z
DLouCHAS8y0,@HuynhVanTat-504,"Các studio mục đích sinh ra là tạo ra giải trí kiếm tiền, nhưng bị khách hàng thờ thì tạo ra độc tài kiểm soát người tiêu dùng",0,2025-10-24T03:42:53Z
DLouCHAS8y0,@HuynhVanTat-504,Thế giới này vẫn còn bóng ma của Hitler trong công nghệ và kinh doanh,0,2025-10-24T03:40:08Z
DLouCHAS8y0,@HuynhVanTat-504,Ở Mỹ thì có blizzard hay activison,0,2025-10-24T03:39:12Z
DLouCHAS8y0,@HuynhVanTat-504,Ở châu á có Hitler công nghệ là tencent và garena hay sony,0,2025-10-24T03:38:24Z
DLouCHAS8y0,@HuynhVanTat-504,Blizzard giống như Hitler của thế giới công nghệ vậy,0,2025-10-24T03:36:49Z
DLouCHAS8y0,@HuynhVanTat-504,"Một doanh nghiệp không thành công thì họ cố gắng làm phục vụ khách hàng để thành công, nhưng thành công rồi thì kêu ngạo tạo ra độc tài như Hitler",0,2025-10-24T03:36:11Z
DLouCHAS8y0,@HuynhVanTat-504,Thành công đi đôi với độc quyền và độc tài,0,2025-10-24T03:35:07Z
DLouCHAS8y0,@tapoangaserama2197,tình hình dùng pinlada rồi,0,2025-10-07T21:12:10Z
DLouCHAS8y0,@binhnguyentrong7226,Đo bo do an thit,0,2025-10-03T18:08:32Z
DLouCHAS8y0,@hienvu5976,"game loz toàn bọn tàu bug game , ra mùa mới thì lại có bug mới , bug thì éo fix cứ nói mãi , die là phải",0,2025-10-01T20:57:23Z
DLouCHAS8y0,@HolyNies,<<<<< 1000 h chơi đây. Trash game ever played. Blizzard should be bankcrupt if they keep releasing thêse shjtt,0,2025-09-29T22:10:43Z
DLouCHAS8y0,@BearBeeCat,Quai con it hon dialo 3 qua chán 😂,0,2025-07-24T23:42:00Z
DLouCHAS8y0,@joyfulbao,nó có bị giết đâu. Lúc ra mắt đã là rác rồi thì ai mà giết được :v,0,2025-07-07T02:45:33Z
DLouCHAS8y0,@tranvanluyen9479,"Blizzard là Blizzard, chứ không phải là Activision Blizzard, tránh bị nó lừa nhé :v",0,2025-06-10T09:40:28Z
DLouCHAS8y0,@huyark,.,0,2025-06-08T03:02:33Z
DLouCHAS8y0,@pekodieu,nhớ giọng Ming béo quá 🥲,0,2025-05-31T03:37:14Z
DLouCHAS8y0,@HuongTien2002,Những cái hãng bẩn thỉu thế này thì rất ủng hộ mấy pháp sư copy tạo ra trò mới mà hủy nó đi cho đời bớt rác!🤣,0,2025-05-27T20:38:20Z
DLouCHAS8y0,@lawgendlucidous5989,Diablo IV chỉ là đồ ăn nhanh. Blizzard chỉ quan tâm tới lợi nhuận. nhanh gọn lẹ hết =)),0,2025-05-22T17:16:33Z
DLouCHAS8y0,@volong3827,người chơi cứ bị lừa mãi không biết tảy chay nó nhỉ :)) Tư bản làm game thì nó chỉ đến thế thôi.,0,2025-05-21T15:38:18Z
DLouCHAS8y0,@hoangthiende-666,..,0,2025-05-21T15:21:51Z
DLouCHAS8y0,@Cafengocanh2024,"ăn mà miếng nước, còn uống thì miếng bánh, nc buồn cười",0,2025-05-20T09:19:26Z
DLouCHAS8y0,@yikudo,D2 resurrected chơi ngon,0,2025-05-17T15:01:38Z
DLouCHAS8y0,@hoangduynguyen3450,den gio van con cai loi dupe do`  mac du ss8,0,2025-05-17T09:38:16Z
DLouCHAS8y0,@namtranvanhoai9532,"Tao chơi POE, đút bòi vào Diablo 4",0,2025-05-07T14:22:31Z
DLouCHAS8y0,@ozumanzero2820,Sau khi nghe chê thì có vẻ mình- người chỉ mới chơi d2- thấy d4 ngon đấy chứ nhỉ? Chẳng qua quá nhiều người chê vì người ta miệng thiên hạ thôi 😌,2,2025-05-04T04:45:48Z
DLouCHAS8y0,@danielnguyen3469,Game cực hay có di.e thì di.e chứ diablo4 chết thế éo nào đc 🤣🤣🤣🤣,0,2025-05-01T15:11:44Z
DLouCHAS8y0,@Bo-dm3pt,đang tính mua chơi....,0,2025-04-29T12:10:55Z
DLouCHAS8y0,@VuongAnhVuong,Game nay luc 10t tớ thich choi lem mà đi lạc trong rừng hoai đanh ko lại woái huhu,0,2025-04-27T10:23:09Z
DLouCHAS8y0,@tndank1981,"hiện vẫn đang chơi, mà chán quá r ae",0,2025-04-27T07:33:42Z
DLouCHAS8y0,@thaidinh3443,Sao ko đầu từ vào diablo 2 thêm nhiều map mới nhiều công thức run nữa. Diablo 2 Hay vậy mà giơ làm mấy cái linh tinh,0,2025-04-25T01:45:59Z
DLouCHAS8y0,@imonline1447,Choi với TQ thì chỉ có ăn kít,0,2025-04-22T18:05:09Z
DLouCHAS8y0,@thanhco4484,.,0,2025-04-21T12:52:25Z
DLouCHAS8y0,@MinhAnhgaming,"mãi k. vào nổi nội dung chính, sao k đào cả cụ tổ bliz lên mà giới thiệu, mất thời gian vc",0,2025-01-08T14:09:22Z
DLouCHAS8y0,@TomVeky,"😊😊😊😊 em có một ít suy nghĩ.Câu chuyện kể về một nhân vật tên là I’ll, một người bình thường với nhiều ước mơ lớn lao. Một ngày, I’ll tình cờ gặp một vị thần bí ẩn. Vị thần trao cho I’ll một điều ước duy nhất. Không chút do dự, I’ll ước rằng mình sẽ có khả năng ước mãi mãi, không bao giờ cạn điều ước.  ### 1. Niềm vui ban đầu với điều ước không giới hạn Lúc đầu, I’ll cảm thấy thật tuyệt vời khi có thể ước gì cũng được. Anh ta ước cho mình giàu có, sức khỏe dồi dào, và những trải nghiệm đầy thú vị. Mọi thứ I’ll muốn đều trở thành hiện thực, và anh cảm thấy như mình đang sống trong một giấc mơ.  ### 2. Sự trống trải dần xuất hiện Tuy nhiên, sau một thời gian, I’ll bắt đầu cảm thấy cuộc sống trở nên vô vị. Khi mọi thứ đến quá dễ dàng, anh không còn cảm giác hứng khởi hay niềm vui khi đạt được mục tiêu. Cuộc sống không còn thử thách, và I’ll nhận ra rằng chính những nỗ lực và khó khăn đã từng khiến cuộc sống trở nên ý nghĩa.  ### 3. Hậu quả của điều ước vô tận Những điều ước không chỉ thay đổi cuộc sống của I’ll mà còn ảnh hưởng đến mọi người xung quanh. Bạn bè và gia đình anh dần xa lánh hoặc lợi dụng anh vì lợi ích cá nhân. I’ll ước những điều tốt đẹp cho họ, nhưng dần nhận ra rằng điều đó khiến họ mất đi động lực tự phát triển, trở nên thụ động và phụ thuộc vào anh.  ### 4. Cái bẫy của vòng lặp không lối thoát Khi nhận ra sự trống trải, I’ll muốn dừng lại nhưng không thể. Bất cứ khi nào thấy cô đơn, anh lại ước thêm một điều gì đó, mong rằng nó sẽ lấp đầy sự trống vắng trong lòng. Nhưng mọi điều ước đều chỉ làm anh thêm mệt mỏi và tuyệt vọng. Điều ước ban đầu - ""ước mãi mãi"" - trở thành một chiếc lồng vô hình giam giữ anh mãi mãi.  ### .",0,2024-10-26T11:52:57Z
DLouCHAS8y0,@mynameishoangson2208,Bị-Giết :))))) đúng là content bẩn,0,2024-10-05T05:18:07Z
DLouCHAS8y0,@tranbao5856,"Ui chờiiiii tao chơi bản thử Diablo3 một lần là thấy tào lao rồi,hên là ko mua 😂 Giờ ra 4 xem trên Youtube cũng chả thấy ham hố j,như qq😂thôi lâu lâu chơi Diablo2 cũ cho sướng 😂🤣",0,2024-08-23T12:20:23Z
DLouCHAS8y0,@hieppham4699,"Ra bản mobile như thế mà còn ăn đậm, thì đừng mong về sau có game hay😂",0,2024-08-14T13:13:55Z
